unix,date,time,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1.62429E+12,21-06-21,15:00:00,SOL/USDT,30.297,30.433,29.017,29.642,328774.04,9772157.214,17679
1.62428E+12,21-06-21,14:00:00,SOL/USDT,31.299,31.4,30.163,30.287,320219.871,9810890.981,16815
1.62428E+12,21-06-21,13:00:00,SOL/USDT,29.791,31.349,29.01,31.309,513937.702,15415895.64,27779
1.62428E+12,21-06-21,12:00:00,SOL/USDT,30.498,30.738,29.326,29.779,447744.943,13471007.17,22098
1.62427E+12,21-06-21,11:00:00,SOL/USDT,29.882,30.911,28.353,30.498,905735.697,26797398.15,46126
1.62427E+12,21-06-21,10:00:00,SOL/USDT,31.327,31.857,29.734,29.877,481474.263,14790829.07,25790
1.62427E+12,21-06-21,09:00:00,SOL/USDT,31.106,31.872,30.317,31.335,413595.822,12839669.95,24537
1.62426E+12,21-06-21,08:00:00,SOL/USDT,31.062,31.641,30.678,31.109,224479.07,6991254.625,13722
1.62426E+12,21-06-21,07:00:00,SOL/USDT,30.873,31.842,30.569,31.071,322064.596,10032466.92,20352
1.62426E+12,21-06-21,06:00:00,SOL/USDT,33.144,33.392,30.179,30.877,603717.46,19001741.84,38255
1.62425E+12,21-06-21,05:00:00,SOL/USDT,32.798,33.3,32.062,33.146,270150.085,8850183.845,15504
1.62425E+12,21-06-21,04:00:00,SOL/USDT,32.771,32.828,31.18,32.797,387804.154,12434001.42,23659
1.62424E+12,21-06-21,03:00:00,SOL/USDT,33.221,33.264,32.571,32.77,118765.656,3905324.726,7498
1.62424E+12,21-06-21,02:00:00,SOL/USDT,33.977,34.274,32.821,33.241,232353.925,7779317.379,13924
1.62424E+12,21-06-21,01:00:00,SOL/USDT,35.031,35.165,33.91,33.994,93268.596,3204785.159,7590
1.62423E+12,21-06-21,00:00:00,SOL/USDT,35.248,35.499,34.56,35.023,88219.832,3081914.416,6521
1.62423E+12,20-06-21,23:00:00,SOL/USDT,35.147,35.423,34.923,35.257,57137.242,2009019.826,3818
1.62423E+12,20-06-21,22:00:00,SOL/USDT,35.038,35.281,34.744,35.152,91564.921,3206920.319,5760
1.62422E+12,20-06-21,21:00:00,SOL/USDT,35.788,35.937,35,35.015,156301.399,5531717.55,11464
1.62422E+12,20-06-21,20:00:00,SOL/USDT,35.035,35.949,34.951,35.781,187748.727,6688221.235,12433
1.62422E+12,20-06-21,19:00:00,SOL/USDT,34.34,35.48,34.218,35.019,255763.408,8913152.945,17893
1.62421E+12,20-06-21,18:00:00,SOL/USDT,33.698,34.368,33.629,34.321,96294.11,3277422.63,6657
1.62421E+12,20-06-21,17:00:00,SOL/USDT,33.838,34.253,33.481,33.7,152489.235,5167969.239,8945
1.6242E+12,20-06-21,16:00:00,SOL/USDT,33.759,34.399,33.5,33.828,151979.493,5154113.322,11014
1.6242E+12,20-06-21,15:00:00,SOL/USDT,33.428,34.5,33.22,33.764,280616.953,9519680.45,19004
1.6242E+12,20-06-21,14:00:00,SOL/USDT,32.664,33.428,32.149,33.428,196841.749,6444109.818,13023
1.62419E+12,20-06-21,13:00:00,SOL/USDT,32.996,33.565,32.615,32.688,299309.326,9896995.864,18733
1.62419E+12,20-06-21,12:00:00,SOL/USDT,32.491,33.118,31.3,32.992,515250.28,16533523.69,31216
1.62419E+12,20-06-21,11:00:00,SOL/USDT,33.193,33.367,32.237,32.493,282876.005,9279924.144,20303
1.62418E+12,20-06-21,10:00:00,SOL/USDT,34.475,34.577,32.633,33.187,582063.558,19476830.85,41011
1.62418E+12,20-06-21,09:00:00,SOL/USDT,35.047,35.15,34.435,34.474,87175.033,3033323.635,6454
1.62418E+12,20-06-21,08:00:00,SOL/USDT,35.328,35.434,34.9,35.055,49674.24,1743946.673,4258
1.62417E+12,20-06-21,07:00:00,SOL/USDT,35.3,35.495,34.984,35.318,61948.92,2181439.96,4569
1.62417E+12,20-06-21,06:00:00,SOL/USDT,35.496,35.61,35.219,35.316,43282.613,1530881.182,3300
1.62417E+12,20-06-21,05:00:00,SOL/USDT,35.439,35.638,35.336,35.48,43270.048,1535936.659,3085
1.62416E+12,20-06-21,04:00:00,SOL/USDT,34.968,35.482,34.874,35.449,40350.822,1423115.273,3752
1.62416E+12,20-06-21,03:00:00,SOL/USDT,34.985,35.253,34.733,34.972,47511.078,1665402.525,4271
1.62415E+12,20-06-21,02:00:00,SOL/USDT,35.094,35.094,34.456,34.997,53867.954,1871135.377,5567
1.62415E+12,20-06-21,01:00:00,SOL/USDT,34.988,35.276,34.822,35.1,45061.632,1583107.409,3283
1.62415E+12,20-06-21,00:00:00,SOL/USDT,35.195,35.427,34.329,34.988,160442.784,5592600.311,12194
1.62414E+12,19-06-21,23:00:00,SOL/USDT,35.568,35.768,35.107,35.19,54972.779,1945583.749,4711
1.62414E+12,19-06-21,22:00:00,SOL/USDT,35.782,35.806,35.1,35.571,68042.106,2409818.054,5568
1.62414E+12,19-06-21,21:00:00,SOL/USDT,35.657,36.037,35.636,35.77,59912.248,2149804.661,3943
1.62413E+12,19-06-21,20:00:00,SOL/USDT,35.547,35.772,35.31,35.651,103112.671,3668184.476,5143
1.62413E+12,19-06-21,19:00:00,SOL/USDT,35.355,35.91,35.256,35.566,87923.495,3126778.126,6742
1.62413E+12,19-06-21,18:00:00,SOL/USDT,35.68,35.681,34.901,35.359,161366.263,5687082.028,11662
1.62412E+12,19-06-21,17:00:00,SOL/USDT,35.954,35.989,35.643,35.688,71273.097,2548328.245,4852
1.62412E+12,19-06-21,16:00:00,SOL/USDT,36.27,36.386,35.797,35.955,78961.181,2842709.537,4830
1.62411E+12,19-06-21,15:00:00,SOL/USDT,36.436,36.48,35.887,36.268,63127.431,2282931.317,5170
1.62411E+12,19-06-21,14:00:00,SOL/USDT,36.043,36.488,35.982,36.424,76123.653,2760740.892,5225
1.62411E+12,19-06-21,13:00:00,SOL/USDT,36.231,36.293,35.852,36.042,87479.62,3156682.878,5525
1.6241E+12,19-06-21,12:00:00,SOL/USDT,36.345,36.95,35.858,36.231,168124.723,6132195.709,10613
1.6241E+12,19-06-21,11:00:00,SOL/USDT,35.896,36.463,35.896,36.343,79886.338,2897293.677,4499
1.6241E+12,19-06-21,10:00:00,SOL/USDT,35.917,36.198,35.768,35.896,60900.493,2189608.846,4414
1.62409E+12,19-06-21,09:00:00,SOL/USDT,36.25,36.393,35.768,35.916,78340.254,2827086.286,4921
1.62409E+12,19-06-21,08:00:00,SOL/USDT,36.327,36.37,36.032,36.243,45333.227,1642564.156,3490
1.62409E+12,19-06-21,07:00:00,SOL/USDT,36.216,36.349,35.775,36.331,58492.22,2111655.162,4647
1.62408E+12,19-06-21,06:00:00,SOL/USDT,36.132,36.399,35.962,36.192,79847.281,2894290.25,5815
1.62408E+12,19-06-21,05:00:00,SOL/USDT,35.688,36.182,35.684,36.121,59539.247,2141413.845,4638
1.62408E+12,19-06-21,04:00:00,SOL/USDT,35.684,35.931,35.308,35.672,92969.676,3309883.993,6052
1.62407E+12,19-06-21,03:00:00,SOL/USDT,36.2,36.282,35.01,35.68,252175.766,8944327.879,13017
1.62407E+12,19-06-21,02:00:00,SOL/USDT,36.99,37.13,36.06,36.196,101270.612,3701037.372,6181
1.62406E+12,19-06-21,01:00:00,SOL/USDT,36.843,37.318,36.774,36.961,96059.191,3558249.63,4971
1.62406E+12,19-06-21,00:00:00,SOL/USDT,36.802,37.28,36.603,36.849,131404.456,4859320.832,7452
1.62406E+12,18-06-21,23:00:00,SOL/USDT,36.455,36.82,36.176,36.82,69038.215,2523095.694,4190
1.62405E+12,18-06-21,22:00:00,SOL/USDT,36.811,36.816,36,36.478,99642.186,3622226.42,6032
1.62405E+12,18-06-21,21:00:00,SOL/USDT,36.403,36.864,36.232,36.796,89375.691,3271322.777,6540
1.62405E+12,18-06-21,20:00:00,SOL/USDT,35.409,36.84,35.291,36.412,195618.891,7095859.24,11835
1.62404E+12,18-06-21,19:00:00,SOL/USDT,35.539,36.105,35.3,35.414,226624.01,8103712.24,10646
1.62404E+12,18-06-21,18:00:00,SOL/USDT,35.708,35.896,34.898,35.55,278671.492,9851625.334,17735
1.62404E+12,18-06-21,17:00:00,SOL/USDT,36.38,36.488,35.682,35.734,198339.325,7150783.173,9942
1.62403E+12,18-06-21,16:00:00,SOL/USDT,35.544,36.84,35.5,36.378,202182.617,7353696.351,13272
1.62403E+12,18-06-21,15:00:00,SOL/USDT,36.291,36.546,35.485,35.554,293011.818,10522204.32,17891
1.62402E+12,18-06-21,14:00:00,SOL/USDT,37.004,37.164,36.05,36.291,396194.36,14469826.15,22077
1.62402E+12,18-06-21,13:00:00,SOL/USDT,37.44,37.699,36.7,37.002,401311.604,14868627.9,20662
1.62402E+12,18-06-21,12:00:00,SOL/USDT,38.227,38.292,37.4,37.449,237207.016,8933111.006,11357
1.62401E+12,18-06-21,11:00:00,SOL/USDT,38.511,38.72,38.038,38.215,142801.76,5460312.907,5973
1.62401E+12,18-06-21,10:00:00,SOL/USDT,38.242,38.556,37.828,38.507,248198.757,9470111.835,13115
1.62401E+12,18-06-21,09:00:00,SOL/USDT,39.047,39.1,38.2,38.242,85308.842,3288883.493,6969
1.624E+12,18-06-21,08:00:00,SOL/USDT,39.018,39.13,38.841,39.044,57983.619,2262063.826,4858
1.624E+12,18-06-21,07:00:00,SOL/USDT,38.652,39.102,38.631,39.015,54358.744,2116916.964,4360
1.624E+12,18-06-21,06:00:00,SOL/USDT,38.915,39.074,38.55,38.643,55177.715,2142039.172,3758
1.62399E+12,18-06-21,05:00:00,SOL/USDT,39.188,39.502,38.76,38.947,102843.179,4022634.62,6384
1.62399E+12,18-06-21,04:00:00,SOL/USDT,39.19,39.322,38.883,39.179,57852.123,2262945.263,4285
1.62399E+12,18-06-21,03:00:00,SOL/USDT,38.776,39.342,38.716,39.172,52907.823,2063604.229,4118
1.62398E+12,18-06-21,02:00:00,SOL/USDT,38.693,38.931,38.2,38.778,89248.969,3437776.84,6030
1.62398E+12,18-06-21,01:00:00,SOL/USDT,38.873,38.916,38.475,38.715,87451.651,3380378.268,4867
1.62397E+12,18-06-21,00:00:00,SOL/USDT,39.259,39.31,38.73,38.871,55788.399,2180632.697,3942
1.62397E+12,17-06-21,23:00:00,SOL/USDT,39.101,39.5,38.907,39.265,106177.518,4160896.939,5609
1.62397E+12,17-06-21,22:00:00,SOL/USDT,39.117,39.179,38.555,39.1,86091.783,3340699.435,4939
1.62396E+12,17-06-21,21:00:00,SOL/USDT,39.238,39.644,38.89,39.106,116124.735,4554861.526,6529
1.62396E+12,17-06-21,20:00:00,SOL/USDT,39.279,39.579,38.574,39.27,146295.606,5737162.449,13803
1.62396E+12,17-06-21,19:00:00,SOL/USDT,38.955,39.507,38.786,39.291,107877.437,4225066.992,9061
1.62395E+12,17-06-21,18:00:00,SOL/USDT,38.412,39.166,38.332,38.947,180656.32,6996302.56,12609
1.62395E+12,17-06-21,17:00:00,SOL/USDT,39.646,39.755,38.211,38.4,352303.726,13637505.22,26263
1.62395E+12,17-06-21,16:00:00,SOL/USDT,40.27,40.385,39.51,39.646,166549.701,6630129.265,11607
1.62394E+12,17-06-21,15:00:00,SOL/USDT,40.559,40.577,39.916,40.27,140017.089,5632235.674,9188
1.62394E+12,17-06-21,14:00:00,SOL/USDT,39.971,40.75,39.683,40.559,174264.302,7025232.169,12215
1.62393E+12,17-06-21,13:00:00,SOL/USDT,39.825,40.08,39.422,39.971,113408.304,4513997.985,9108
1.62393E+12,17-06-21,12:00:00,SOL/USDT,40.666,40.722,39.614,39.823,201421.146,8056215.649,15919
1.62393E+12,17-06-21,11:00:00,SOL/USDT,40.9,41.099,40.551,40.646,92570.771,3773713.063,7500
1.62392E+12,17-06-21,10:00:00,SOL/USDT,41.192,41.264,40.823,40.896,124057.301,5096703.416,9409
1.62392E+12,17-06-21,09:00:00,SOL/USDT,40.67,41.192,40.555,41.191,113385.056,4632065.698,8104
1.62392E+12,17-06-21,08:00:00,SOL/USDT,41.006,41.068,40.414,40.656,127164.579,5179756.616,8669
1.62391E+12,17-06-21,07:00:00,SOL/USDT,40.672,41.044,40.667,41.005,161841.753,6624519.212,10819
1.62391E+12,17-06-21,06:00:00,SOL/USDT,40.061,40.95,40.04,40.673,160940.221,6535106.381,14892
1.62391E+12,17-06-21,05:00:00,SOL/USDT,39.947,40.265,39.855,40.042,69210.426,2776483.273,5438
1.6239E+12,17-06-21,04:00:00,SOL/USDT,40.298,40.471,39.803,39.967,78725.116,3159345.38,6604
1.6239E+12,17-06-21,03:00:00,SOL/USDT,40.178,40.421,40.053,40.291,85386.473,3438731.25,5589
1.6239E+12,17-06-21,02:00:00,SOL/USDT,40.041,40.564,39.904,40.194,89112.988,3591583.672,6595
1.62389E+12,17-06-21,01:00:00,SOL/USDT,40.078,40.5,40.015,40.052,130324.587,5253011.251,6830
1.62389E+12,17-06-21,00:00:00,SOL/USDT,39.73,40.3,39.444,40.055,150715.04,6018992.734,12994
1.62388E+12,16-06-21,23:00:00,SOL/USDT,39.528,39.839,38.728,39.728,135285.538,5316506.323,10984
1.62388E+12,16-06-21,22:00:00,SOL/USDT,40.271,40.524,39.086,39.533,157035.369,6255325.409,12353
1.62388E+12,16-06-21,21:00:00,SOL/USDT,39.301,40.523,39.133,40.269,188276.987,7524940.023,12821
1.62387E+12,16-06-21,20:00:00,SOL/USDT,39.499,39.685,39.176,39.315,96618.479,3809812.555,7836
